No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price,Insider 6M Sum,Insider 6M Sum > 100K,Any profit over 5 years
2172,FREE,Consumer Defensive,Packaged Foods,USA,166690000.0,-999,18.23,-999,0.31,0.67,0.57,-999,0.2984,0.0,0.5183,-0.0178,8.72,-0.3235,1.05,1.83,-0.169,0.1502,-0.1488,0.8612,-0.7398,0.8612,3.89,0.0,False,True
2198,AVAH,Healthcare,Medical Care Facilities,USA,488270000.0,-999,-999,-999,0.26,-999,0.25,-0.9367,0.093,0.0,0.1976,-0.0002,6.62,-5.6705,0.87,-999,-0.1856,0.07,-0.1467,2.0118,-0.8031,2.8415,2.56,0.0,False,False
2225,GILT,Technology,Communication Equipment,Israel,347140000.0,24.73,19.77,2.47,1.32,1.31,1.77,-999,0.0073,0.0,0.433,0.0401,0.49,0.0546,1.7,0.01,0.0534,-0.0077,-0.1439,0.3592,-0.9983,1.8249,6.13,0.0,False,True
2249,KGC,Basic Materials,Gold,Canada,6680000000.0,27.66,12.94,-999,1.59,1.1,0.39,-999,0.0599,0.0,0.5603,0.4348,0.86,0.04,0.89,0.4,0.0583,-0.0487,-0.142,0.6,-0.8293,3.8356,5.44,0.0,False,True
2273,CULP,Consumer Cyclical,Textile Manufacturing,USA,64350000.0,-999,14.33,-999,0.28,0.77,1.3,-999,-0.054,0.0251,0.496,-0.0138,2.04,-0.2091,1.06,0.06,-0.0847,-0.0457,-0.139,0.2286,-0.8626,3.3227,5.16,183147.0,True,True
2292,UCBI,Financial,Banks - Regional,USA,3530000000.0,13.61,13.63,13.61,2.79,1.14,-999,0.2239,0.1281,0.0,0.8347,0.0082,4.37,0.0871,-999,0.11,0.1947,0.0943,-0.1369,0.4575,-0.8236,4.3982,29.69,0.0,False,True
2328,CULL,Financial,Banks - Regional,USA,78630000.0,18.16,-999,-999,4.08,0.76,-999,-0.1015,0.0475,0.0031,0.1085,0.082,1.16,0.0419,-999,0.35,0.2166,0.0251,-0.1336,0.0597,-0.7646,0.14,10.83,71685.0,False,True
2336,TDS,Communication Services,Telecom Services,USA,2130000000.0,-999,-999,-999,0.41,0.46,2.59,-999,0.0146,0.0,0.8123,0.0102,2.49,-0.0033,1.13,0.86,-0.0167,0.0137,-0.1324,1.9324,-0.7216,17.0019,18.87,0.0,False,True
2339,BVS,Healthcare,Medical Devices,USA,302890000.0,-999,14.4,-999,0.6,1.71,0.43,-0.8253,0.135,0.0146,0.3172,0.0206,4.98,-0.4706,0.94,2.31,-0.3621,0.0491,-0.1322,5.0133,-0.7588,5.0133,4.81,1767090.0,True,True
2380,LGF-B,Communication Services,Entertainment,USA,2320000000.0,-999,17.42,-999,0.58,-999,1.08,-999,-0.0079,0.0,0.4892,-999,3.2,-3.3203,0.35,-999,-0.2586,0.0446,-0.1289,0.5326,-0.7132,1.5504,9.87,0.0,False,False
2382,NVRI,Industrials,Waste Management,USA,696120000.0,-999,83.05,-999,0.35,1.23,1.24,-999,0.0907,0.0002,0.9235,-0.0063,4.61,-0.0984,1.26,2.71,-0.0341,0.1707,-0.1284,0.5475,-0.8689,2.5173,8.72,25742.0,False,True
2404,MITT,Real Estate,REIT - Mortgage,USA,181290000.0,11.39,8.94,-999,0.66,0.54,4.73,-999,0.5252,0.0,0.21,-0.0327,0.36,0.0659,-999,9.76,0.0426,0.0572,-0.1262,0.278,-0.9234,0.7525,6.16,0.0,False,True
2405,CCLP,Energy,Oil & Gas Equipment & Services,USA,255600000.0,-999,-999,-999,0.67,-999,0.11,0.3261,-0.0419,0.0003,0.2644,0.0002,1.11,-999,0.95,-999,-0.0271,0.093,-0.1262,0.7308,-0.9419,4.165,1.8,24806.0,False,False
2408,DLNG,Energy,Oil & Gas Midstream,Greece,104510000.0,2.82,2.37,2.82,0.66,0.33,1.76,0.3367,0.0094,0.0,0.2116,-0.0169,0.1,0.0865,1.92,0.98,0.2335,0.0422,-0.1262,0.2294,-0.8886,1.898,2.84,0.0,False,True
2415,TWST,Healthcare,Diagnostics & Research,USA,2010000000.0,-999,-999,-999,8.19,3.21,5.82,-0.0609,0.6013,0.0,1.1008,0.0234,9.16,-0.2897,5.35,0.15,-0.8348,0.1907,-0.1253,2.0332,-0.8376,2.0332,34.76,0.0,False,False
2445,GIFI,Industrials,Metal Fabrication,USA,72330000.0,-999,222.0,-999,0.5,1.01,2.56,0.4123,0.0189,0.0061,0.5895,-0.0285,2.15,-0.3581,3.01,0.0,-0.2139,0.0417,-0.1225,0.5051,-0.9156,0.6629,4.44,39700.0,False,False
2446,GLNG,Energy,Oil & Gas Midstream,Bermuda,2300000000.0,-999,10.84,-999,8.29,1.08,7.5,-999,-0.0896,0.0,0.7765,-0.0389,2.33,0.0238,1.95,0.55,0.2069,-0.0045,-0.1225,0.1208,-0.7046,7.8655,21.99,0.0,False,True
2460,TME,Communication Services,Internet Content & Information,China,5860000000.0,19.78,16.46,8.53,1.46,1.77,4.37,0.232,0.1115,0.0,0.5617,-0.0164,1.63,0.0962,2.46,0.11,0.1684,-0.0117,-0.1211,0.4772,-0.7389,1.8542,8.42,0.0,False,True
2500,SWKH,Financial,Asset Management,USA,215000000.0,13.84,8.49,0.69,5.67,0.78,2.48,0.3542,0.1613,0.0,0.9302,0.0022,7.98,0.0572,-999,0.08,0.4184,0.0135,-0.1175,0.1271,-0.999,2.8222,17.2,0.0,False,True
2503,SMLR,Healthcare,Medical Devices,USA,306200000.0,17.91,10.32,-999,4.58,4.24,8.16,-999,0.2864,0.0513,0.5737,0.4029,3.72,0.318,7.45,0.0,0.2926,0.0702,-0.1173,1.3311,-0.7091,38.7804,44.57,2147273.0,True,True
2504,TEO,Communication Services,Telecom Services,Argentina,983530000.0,20.26,-999,-999,0.23,0.72,3.12,-999,-0.0036,0.0,0.3798,-0.2361,5.69,0.0356,0.41,0.53,0.0394,0.0997,-0.1172,1.0168,-0.7513,18.374,7.83,0.0,False,True
2507,DESP,Consumer Cyclical,Travel Services,Argentina,599160000.0,-999,14.25,-999,1.12,-999,3.86,-999,0.3565,0.0,0.6078,-0.0082,0.93,-999,0.8,-999,-0.128,0.0496,-0.1168,0.8491,-0.7519,1.0428,9.07,0.0,False,False
2532,LGF-A,Communication Services,Entertainment,USA,2520000000.0,-999,18.91,-999,0.63,-999,1.08,-999,-0.0079,0.0,0.2221,0.0013,8.79,-3.3203,0.35,-999,-0.2586,0.0702,-0.1141,0.5843,-0.7414,7.16,10.71,0.0,False,False
2545,TALK,Healthcare,Health Information Services,USA,392660000.0,-999,-999,-999,2.85,3.34,0.75,-999,0.5132,0.0,0.3349,-0.0117,2.17,-0.2779,6.6,0.0,-0.2624,0.0724,-0.1132,3.0517,-0.8112,3.5192,2.35,0.0,False,False
2606,NAT,Industrials,Marine Shipping,Bermuda,899930000.0,7.71,7.24,1.54,2.43,1.69,0.35,-999,-0.0925,0.0,0.4494,0.2349,1.52,0.224,1.41,0.48,0.3168,0.006,-0.1077,0.5203,-0.9222,2.0786,4.31,0.0,False,True
2613,VEON,Communication Services,Telecom Services,Netherlands,1350000000.0,-999,4.19,-999,0.37,1.27,34.29,-999,-0.1746,0.0,0.2167,-0.3333,0.92,1.1228,0.97,4.55,0.3368,-0.0076,-0.1074,0.6067,-0.9819,2.2133,19.28,0.0,False,True
2617,ALIM,Healthcare,Drug Manufacturers - Specialty & Generic,USA,204960000.0,-999,55.86,-999,2.99,4.2,0.16,0.1208,0.0446,0.0,0.9063,0.0045,4.06,-1.3088,2.63,1.38,-0.3124,0.0689,-0.1073,2.0077,-0.9795,-999,3.91,0.0,False,False
2622,AQST,Healthcare,Drug Manufacturers - Specialty & Generic,USA,167590000.0,-999,-999,-999,3.49,-999,0.37,-0.1973,-0.0754,0.0,0.3479,-0.0398,3.85,-999,1.47,-999,-0.252,0.1997,-0.1068,2.4861,-0.8787,3.0615,2.51,0.0,False,False
2633,DHT,Energy,Oil & Gas Midstream,Bermuda,1760000000.0,9.4,5.56,1.88,3.04,1.71,0.45,0.4951,0.1663,0.0,0.5996,-0.0368,1.58,0.1849,1.8,0.43,0.324,0.0594,-0.1055,0.4863,-0.9515,2.318,10.85,0.0,False,True
2673,LRFC,Financial,Asset Management,USA,60790000.0,-999,16.06,-999,2.99,0.65,1.89,-0.095,-0.218,0.0,0.219,-0.0084,0.73,-0.027,-999,1.05,-0.125,0.0061,-0.1008,0.2134,-0.8088,1.6762,22.48,0.0,False,False
2698,SRL,Financial,Capital Markets,China,118860000.0,-999,-999,-999,2.94,0.49,4.54,0.1619,-0.1364,0.0,0.2965,-0.2735,0.09,-0.0768,-999,0.13,-0.4913,0.3439,-0.0989,1.1617,-0.928,1.6745,8.02,0.0,False,True
2738,TRUE,Communication Services,Internet Content & Information,USA,309560000.0,-999,-999,-999,2.01,1.93,1.6,-0.2997,-0.173,0.0,0.7016,-0.0422,3.82,-0.3513,4.97,0.12,-0.4284,0.1433,-0.0955,0.9375,-0.8636,1.6231,3.41,0.0,False,False
2740,FUSB,Financial,Banks - Regional,USA,56880000.0,7.34,-999,-999,1.06,0.65,-999,-999,0.0138,0.0039,0.176,-0.0107,0.51,0.0989,-999,0.49,0.1574,0.0196,-0.0952,0.5164,-0.7239,2.2086,9.69,25721.0,False,True
2743,LCUT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,170340000.0,-999,11.52,-999,0.25,0.75,0.29,-999,0.0137,0.0,0.3527,-0.0027,0.51,-0.0339,1.12,1.38,-0.0114,0.1961,-0.095,0.8121,-0.7405,7.0515,7.81,0.0,False,True
2744,TGI,Industrials,Aerospace & Defense,USA,1200000000.0,-999,18.83,-999,0.86,-999,2.21,-999,-0.1355,0.0074,0.9354,-0.0588,3.36,-999,1.47,-999,-0.0186,0.2135,-0.095,1.2329,-0.8172,4.1755,15.63,187181.0,True,True
2753,GEL,Energy,Oil & Gas Midstream,USA,1420000000.0,26.02,10.43,0.59,0.46,2.56,0.33,-999,0.0161,0.0011,0.6464,-0.0514,5.12,0.1039,0.94,2.59,0.0175,-0.0258,-0.0939,0.4385,-0.7985,5.7382,11.58,203784.0,True,True
2766,HEAR,Technology,Consumer Electronics,USA,209320000.0,-999,41.77,-999,0.81,2.89,0.71,-0.6684,0.006,0.0,0.7818,-0.1171,3.21,-0.5444,0.74,0.29,-0.1906,0.1377,-0.0928,0.9498,-0.8657,6.3354,12.03,0.0,False,True
2782,SPNS,Technology,Software - Application,Israel,1540000000.0,26.45,19.56,2.73,3.07,3.68,3.13,1.6574,0.1334,0.0,0.3757,0.0573,1.35,0.1477,2.08,0.21,0.1169,0.0454,-0.0919,0.4832,-0.7958,37.6197,27.98,0.0,False,True
2809,CGNT,Technology,Software - Infrastructure,Israel,444740000.0,-999,-999,-999,1.47,2.36,1.05,-999,-0.062,0.0,0.6673,-0.047,0.59,-0.1997,1.15,0.03,-0.1322,0.1438,-0.0893,1.1406,-0.8337,1.7419,6.32,0.0,False,True
2810,VSTA,Consumer Defensive,Education & Training Services,Brazil,345480000.0,-999,11.79,-999,1.23,0.38,0.89,-0.3143,0.0681,0.0,0.1693,0.0035,0.41,-0.017,0.79,0.2,-0.0525,0.0037,-0.0893,0.3705,-0.813,0.9,4.18,17961079.0,True,False
2890,CNSL,Communication Services,Telecom Services,USA,510070000.0,-999,-999,-999,0.45,1.07,0.77,-999,-0.0392,0.0,0.452,-0.0076,1.96,-0.2605,1.01,2.56,-0.2476,0.0098,-0.0839,1.0905,-0.8548,1.0905,4.39,0.0,False,True
2925,PBI,Industrials,Integrated Freight & Logistics,USA,772330000.0,-999,36.5,-999,0.23,-999,3.29,-0.3158,0.0259,0.0,0.6174,-0.0242,7.32,0.1097,0.93,-999,-0.0471,0.0589,-0.0818,0.5643,-0.939,2.3286,4.38,0.0,False,True
2929,DLX,Communication Services,Advertising Agencies,USA,881660000.0,29.18,6.25,3.89,0.4,1.47,4.44,-0.2052,0.0332,0.0002,0.8561,-0.0268,10.61,0.0501,0.83,2.85,0.0136,0.0426,-0.0815,0.4829,-0.7441,4.67,20.18,0.0,False,True
2939,TTSH,Consumer Cyclical,Home Improvement Retail,USA,313940000.0,28.22,-999,1.41,0.83,2.65,0.38,0.0871,0.0282,0.0237,0.434,-0.2518,4.67,0.0905,0.36,1.19,0.0286,0.0543,-0.0808,0.7322,-0.7523,75.4824,7.05,2785035.0,True,True
3005,SPB,Consumer Defensive,Household & Personal Products,USA,2780000000.0,1.76,17.79,0.1,0.95,1.1,52.6,0.1707,-0.0384,0.049,1.0144,-0.0535,4.3,-0.1237,3.22,0.67,0.6181,0.0415,-0.076,0.3896,-0.9109,9.4251,78.77,4015177.0,True,True
3016,DB,Financial,Banks - Regional,Germany,26040000000.0,5.27,5.56,3.93,0.45,0.4,-999,-999,-0.0122,0.0,0.2743,-999,4.01,0.0815,-999,2.17,0.0892,0.0162,-0.0756,0.4644,-0.8951,1.5972,12.96,0.0,False,True
3036,BZH,Consumer Cyclical,Residential Construction,USA,1050000000.0,6.46,6.19,1.61,0.48,0.95,12.25,-999,0.0102,0.0,0.828,-0.0059,2.74,0.1554,1.53,0.9,0.0719,0.1009,-0.0746,1.4521,-0.919,26.7083,33.25,0.0,False,True
3038,ACNT,Basic Materials,Steel,USA,108390000.0,-999,12.3,-999,0.39,1.12,0.07,0.6984,0.1176,0.0,0.4787,-0.0461,0.95,-0.1871,1.41,0.9,-0.1341,0.2383,-0.0744,0.4861,-0.7745,6.4077,10.7,0.0,False,True
3056,MFA,Real Estate,REIT - Mortgage,USA,1170000000.0,-999,7.32,-999,1.69,0.63,4.45,-999,0.7128,0.0,0.6234,0.0473,1.64,-0.0018,-999,4.37,-0.0524,0.0434,-0.0735,0.3639,-0.7158,7.9609,11.47,0.0,False,True
3083,NGL,Energy,Oil & Gas Midstream,USA,696590000.0,-999,-999,-999,0.09,1.38,0.02,0.1237,-0.0619,0.0,0.2775,-0.0443,5.35,0.053,1.0,2.05,-0.0082,0.117,-0.0723,2.5212,-0.8858,4.28,5.28,0.0,False,True
3103,EGO,Basic Materials,Gold,Canada,2580000000.0,-999,17.28,-999,2.73,0.76,2.35,-1.0389,0.2136,0.0,0.7279,0.0322,2.21,0.1087,2.89,0.18,-0.0252,0.0412,-0.0715,0.5677,-0.8849,4.0516,12.73,0.0,False,True
3151,STNE,Technology,Software - Infrastructure,Cayman Islands,5200000000.0,27.98,13.8,0.44,5.21,1.93,3.82,-0.2178,0.4611,0.0,0.6809,0.0082,2.64,0.079,1.27,0.33,0.2044,0.0977,-0.0685,1.1422,-0.8178,1.544,17.33,0.0,False,True
3175,SB,Industrials,Marine Shipping,Monaco,447520000.0,6.09,6.41,0.44,1.55,0.58,0.66,-999,0.1872,0.0,0.1943,-0.0621,2.37,0.1114,2.07,0.57,0.2653,0.0621,-0.0674,0.3502,-0.797,12.561,4.01,0.0,False,True
3238,PRLB,Industrials,Metal Fabrication,USA,976930000.0,-999,25.32,-999,1.98,1.43,3.98,-999,0.0252,0.0,0.8472,-0.0132,2.3,-0.1402,2.56,0.03,-0.212,0.0269,-0.064,0.6462,-0.8678,0.7187,37.88,0.0,False,True
3257,PWFL,Technology,Communication Equipment,USA,121680000.0,-999,29.73,-999,0.92,1.51,0.53,-0.0539,0.2781,0.0,0.6224,-999,20.39,-0.0252,1.27,0.2,-0.0655,0.2459,-0.063,0.9939,-0.8735,0.9939,3.27,0.0,False,False
3266,DAC,Industrials,Marine Shipping,Greece,1470000000.0,2.62,2.61,0.87,1.53,0.51,19.05,0.2074,0.2354,0.0,0.1968,-0.2014,4.28,0.2179,2.78,0.14,0.6032,0.0596,-0.0624,0.4724,-0.8663,29.148,75.37,0.0,False,True
3294,NNBR,Industrials,Conglomerates,USA,197920000.0,-999,-999,-999,0.4,1.38,0.46,0.1475,-0.0825,0.0132,0.5435,-0.0604,12.22,-0.1754,1.38,0.94,-0.1094,0.3309,-0.0607,3.3226,-0.8729,4.0361,4.18,118650.0,True,False
3365,TNP,Energy,Oil & Gas Midstream,Greece,719190000.0,2.1,2.56,0.21,0.77,0.44,13.04,-999,0.1572,0.0,0.1755,0.2353,1.04,0.2423,1.49,0.96,0.355,0.0915,-0.0559,0.5659,-0.8758,2.5958,23.83,0.0,False,True
3398,AXR,Real Estate,Real Estate - Development,USA,112510000.0,6.06,-999,-999,2.75,0.99,4.12,1.6854,0.4662,0.0368,0.3639,-0.0056,3.05,0.1847,-999,0.0,0.4568,0.0995,-0.0543,0.8124,-0.8537,10.6843,21.35,1823065.0,True,True
3400,TNK,Energy,Oil & Gas Midstream,Bermuda,1990000000.0,3.67,4.92,1.22,1.4,1.4,6.69,-999,0.1817,0.0,0.5006,0.2911,1.24,0.4678,3.18,0.16,0.3866,0.1269,-0.0542,1.1545,-0.7139,7.5954,58.33,0.0,False,True
3428,FONR,Healthcare,Diagnostics & Research,USA,128310000.0,12.08,-999,-999,1.27,0.8,7.89,-0.157,0.0396,0.0,0.4603,-0.0207,0.66,0.0729,8.88,0.23,0.1077,0.0447,-0.0523,0.6125,-0.9369,30.5484,19.56,0.0,False,True
3481,DSP,Technology,Software - Application,USA,124630000.0,-999,-999,-999,0.59,1.93,13.06,-0.1799,0.19,0.0,0.4578,-0.0232,6.94,-0.1015,3.6,0.41,-0.0294,0.2209,-0.0486,1.1913,-0.884,1.546,8.02,0.0,False,False
3608,ADV,Communication Services,Advertising Agencies,USA,1290000000.0,-999,8.08,-999,0.3,1.2,0.57,-999,0.0886,0.0018,0.1864,-0.0731,8.54,-0.8332,1.76,1.78,-0.3542,0.241,-0.0403,2.5044,-0.7155,2.5044,3.96,900092.0,True,True
3625,EEX,Communication Services,Advertising Agencies,USA,388030000.0,-999,17.38,-999,1.04,-999,3.18,-0.1646,0.1707,0.0,0.1404,-0.1503,4.8,0.0565,1.42,0.97,-0.0464,0.1144,-0.0389,0.8926,-0.7488,3.1133,6.17,0.0,False,True
3682,NRP,Energy,Thermal Coal,USA,1240000000.0,8.46,-999,-999,4.17,2.51,1.46,0.276,0.2113,0.0007,0.2877,0.0157,6.4,0.4888,1.14,0.38,0.6366,0.1708,-0.0351,1.2028,-0.7562,19.9647,98.42,222795.0,True,True
3727,MAC,Real Estate,REIT - Retail,USA,3450000000.0,-999,-999,-999,3.96,1.42,0.97,-999,-0.024,0.0,0.9215,-0.032,6.87,-0.1258,-999,1.85,-0.2305,0.1831,-0.0314,0.8267,-0.814,2.6544,16.02,0.0,False,True
3763,ACR,Real Estate,REIT - Mortgage,USA,84260000.0,-999,4.51,-999,0.39,0.19,11.86,-999,0.3434,0.0509,0.3667,-0.0473,0.5,0.0301,-999,4.07,-0.0288,0.134,-0.0283,0.5045,-0.956,2.4947,9.96,949288.0,True,True
3798,PAGS,Technology,Software - Infrastructure,Brazil,4250000000.0,13.48,10.47,1.22,1.41,1.6,1.84,0.1336,0.3005,0.0,0.5587,0.013,3.34,0.1322,1.43,0.95,0.1027,0.1924,-0.0262,0.8528,-0.7956,0.8528,12.84,0.0,False,True
3828,LFT,Real Estate,REIT - Mortgage,USA,129010000.0,10.73,6.27,-999,1.34,0.7,0.95,0.1205,0.0612,0.0011,0.2405,-0.008,0.44,0.069,-999,4.96,0.1248,0.1147,-0.0237,0.6144,-0.7961,1.9058,2.47,48202.0,False,True
3858,GOGL,Industrials,Marine Shipping,Bermuda,2060000000.0,16.86,9.79,-999,2.34,1.1,0.5,-999,0.2104,0.0,0.2276,-0.0503,2.13,0.0646,1.08,0.82,0.1396,0.1432,-0.0217,0.5022,-0.9564,3.1071,10.35,0.0,False,True
3951,LTRX,Technology,Communication Equipment,USA,254930000.0,-999,9.94,-999,1.92,3.31,0.52,-999,0.265,0.0014,0.3933,0.1506,1.23,-0.1176,1.09,0.39,-0.0696,0.203,-0.0158,0.9432,-0.9079,7.55,6.84,53350.0,False,False
3973,IBCP,Financial,Banks - Regional,USA,554340000.0,9.34,9.96,1.17,2.02,1.48,-999,0.2576,0.0738,0.0044,0.7832,-0.0176,2.49,0.1708,-999,0.36,0.2196,0.1204,-0.0144,0.7852,-0.9072,25.6,26.6,-40991.0,False,True
3994,CFBK,Financial,Banks - Regional,USA,142350000.0,8.1,-999,-999,1.37,0.76,-999,0.7032,0.3948,0.0022,0.2407,-0.0135,1.84,0.1214,-999,0.86,0.1669,0.2255,-0.0136,0.4777,-0.9562,2.5868,21.7,100002.0,True,True
4024,TK,Energy,Oil & Gas Midstream,Bermuda,761250000.0,5.38,-999,0.45,0.5,1.09,5.63,-999,0.0135,0.0,0.4969,0.0606,1.06,0.2393,4.34,0.35,0.1016,0.1502,-0.0118,0.8767,-0.8769,3.9235,8.37,0.0,False,True
4037,GEOS,Energy,Oil & Gas Equipment & Services,USA,204060000.0,16.68,-999,0.45,1.64,1.52,2.53,-999,0.1195,0.0,0.5347,-0.1112,1.65,0.096,2.9,0.01,0.098,0.2218,-0.011,2.284,-0.8653,3.7138,15.32,0.0,False,True
4125,MFIC,Financial,Asset Management,USA,910280000.0,10.5,8.23,1.09,3.4,0.91,0.66,-0.215,-0.075,0.0,0.301,0.0484,7.5,0.087,-999,1.44,0.324,0.0299,-0.0057,0.3426,-0.8016,1.7703,13.95,0.0,False,True
4140,VTEX,Technology,Software - Application,United Kingdom,1510000000.0,-999,180.32,-999,8.12,6.15,1.13,-999,0.3789,0.0,0.1083,-0.071,0.16,-0.0658,3.92,0.02,-0.0925,0.1557,-0.0046,1.4722,-0.7599,2.0113,8.01,0.0,False,False
4228,PAGP,Energy,Oil & Gas Midstream,USA,3280000000.0,20.55,10.55,-999,0.07,2.14,1.33,-999,0.21,0.0118,0.9171,0.0144,5.14,0.125,0.84,5.41,0.0039,0.0502,0.0,0.4165,-0.8052,4.4934,16.7,1006694.0,True,True
4338,MTG,Financial,Insurance - Specialty,USA,5520000000.0,8.07,8.43,2.61,4.74,1.15,-999,0.2416,0.0115,0.0,0.9525,0.0066,5.26,0.1533,-999,0.13,0.6188,0.0772,0.0112,0.6364,-0.7481,29.2096,19.89,0.0,False,True
4342,SKYH,Industrials,Aerospace & Defense,USA,273560000.0,-999,-999,-999,45.98,8.43,6.12,-999,0.0846,0.0,0.4221,-0.1669,7.55,-0.2118,9.9,10.06,-0.8544,0.2476,0.0121,2.0169,-0.7116,4.008,12.52,0.0,False,False
4405,UIS,Technology,Information Technology Services,USA,504720000.0,-999,49.2,-999,0.25,-999,5.63,-0.0387,-0.081,0.0,0.8658,0.0103,2.41,-999,1.37,-999,-0.1275,0.3689,0.0483,1.8385,-0.9851,1.8385,7.38,0.0,False,True
4409,DBRG,Real Estate,Real Estate Services,USA,3180000000.0,-999,-999,-999,2.19,3.55,3.3,0.0064,0.0876,0.0,0.9207,0.0029,9.03,0.0487,-999,1.91,0.0019,0.1435,0.0556,0.9479,-0.7893,2.6579,19.46,0.0,False,True
